 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
 jday,   mon,   day,    yr,    unit,  gis_id,  name          ,        precip,     snofall,      snomlt,    surq_gen,        latq,    wateryld,        perc,          et,     ecanopy,      eplant,       esoil,   surq_cont,          cn,     sw_init,    sw_final,      sw_ave,      sw_300,    sno_init,   sno_final,     snopack,         pet,       qtile,         irr,  surq_runon,  latq_runon,    overbank,    surq_cha,    surq_res,     surq_ls,    latq_cha,    latq_res,     latq_ls,     gwsoilq,       satex,  satex_chan,   sw_change,     lagsurf,     laglatq,    lagsatex,    wet_evap,    wet_oflo,    wet_stor,   plant_cov    ,   mgt_ops                    
     ,      ,      ,      ,        ,        ,                ,          mm  ,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,         ---,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm,          mm
365,12,31,2018,1180,1180,hru01180        ,56.6,3.40,3.40,.282E-03,.00,.282E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,.986,.986,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.540E-06,.815E-04,.981E-03,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1181,1181,hru01181        ,56.6,3.40,3.40,.131E-03,.00,.131E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.232E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1182,1182,hru01182        ,56.6,3.40,3.40,.287E-03,.00,.287E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.767E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1183,1183,hru01183        ,56.6,3.40,3.40,.100E-03,.00,.100E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.05,1.05,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.254E-06,.264E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1184,1184,hru01184        ,56.6,3.40,3.40,.276E-03,.00,.276E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.05,1.05,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.254E-06,.880E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1185,1185,hru01185        ,56.6,3.40,3.40,.364E-03,.00,.364E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.05,1.05,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.254E-06,.186E-08,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1186,1186,hru01186        ,56.6,3.40,3.40,.318E-03,.00,.318E-03,.00,56.6,.00,.00,56.6,.00,37.5,.300E-05,.300E-05,.970,.970,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.221E-07,.456E-04,.339E-03,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1187,1187,hru01187        ,56.6,3.40,3.40,.364E-03,.196E-05,.366E-03,.00,56.6,.00,.00,56.6,.00,37.5,.300E-05,.300E-05,.970,.970,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.196E-05,.00,.00,.00,.00,.00,.221E-07,.869E-07,.140E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1188,1188,hru01188        ,64.9,5.26,5.26,.102E-03,.00,.102E-03,.00,64.9,.00,.00,64.9,.00,53.1,.300E-05,.300E-05,1.16,1.16,.00,.00,.351,.113E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.405E-06,.262E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1189,1189,hru01189        ,55.3,2.34,2.34,.263E-03,.00,.263E-03,.00,55.3,.00,.00,55.3,.00,52.5,.300E-05,.300E-05,.846,.846,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.244E-07,.101E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1190,1190,hru01190        ,55.3,2.34,2.34,.350E-03,.00,.350E-03,.00,55.3,.00,.00,55.3,.00,52.5,.300E-05,.300E-05,.846,.846,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.244E-07,.137E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1191,1191,hru01191        ,55.3,2.34,2.34,.360E-03,.00,.360E-03,.00,55.3,.00,.00,55.3,.00,52.5,.300E-05,.300E-05,.846,.846,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.244E-07,.356E-05,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1192,1192,hru01192        ,55.3,2.34,2.34,.362E-03,.00,.362E-03,.00,55.3,.00,.00,55.3,.00,52.5,.300E-05,.300E-05,.846,.846,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.244E-07,.202E-05,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1193,1193,hru01193        ,56.6,3.40,3.40,.250E-03,.00,.250E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.114E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1194,1194,hru01194        ,56.6,3.40,3.40,.341E-03,.00,.341E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.223E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1195,1195,hru01195        ,56.6,3.40,3.40,.364E-03,.00,.364E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.153E-07,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1196,1196,hru01196        ,56.6,3.40,3.40,.364E-03,.00,.364E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.414E-10,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1197,1197,hru01197        ,64.9,5.26,5.26,.202E-03,.550E-04,.257E-03,.461E-02,64.9,.00,.00,64.9,.00,61.1,.200E-05,.200E-05,.788,.788,.00,.00,.351,.113E+04,.00,.00,.00,.00,.00,.00,.00,.00,.550E-04,.00,.00,.00,.00,.00,.635E-07,.162E-03,.593E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1198,1198,hru01198        ,55.3,2.34,2.34,.312E-03,.303E-03,.615E-03,.198E-02,55.3,.00,.00,55.3,.00,60.6,.200E-05,.200E-05,.590,.590,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.303E-03,.00,.00,.00,.00,.00,-.301E-06,.516E-04,.340E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1199,1199,hru01199        ,55.3,2.34,2.34,.359E-03,.297E-02,.333E-02,.198E-02,55.3,.00,.00,55.3,.00,60.6,.200E-05,.200E-05,.590,.590,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.297E-02,.00,.00,.00,.00,.00,-.107E-06,.456E-05,.583E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1200,1200,hru01200        ,55.3,2.34,2.34,.361E-03,.441E-02,.477E-02,.198E-02,55.3,.00,.00,55.3,.00,60.6,.200E-05,.200E-05,.590,.590,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.441E-02,.00,.00,.00,.00,.00,-.193E-06,.289E-05,.841E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1201,1201,hru01201        ,55.3,2.34,2.34,.353E-03,.199E-02,.235E-02,.198E-02,55.3,.00,.00,55.3,.00,60.6,.200E-05,.200E-05,.590,.590,.00,.00,.763E-01,.112E+04,.00,.00,.00,.00,.00,.00,.00,.00,.199E-02,.00,.00,.00,.00,.00,-.424E-07,.107E-04,.407E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1202,1202,hru01202        ,56.6,3.40,3.40,.205E-03,.00,.205E-03,.00,56.6,.00,.00,56.6,.00,37.6,.300E-05,.300E-05,.925,.920,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.682E-07,.159E-03,.214E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1203,1203,hru01203        ,56.6,3.40,3.40,.347E-03,.200E-05,.349E-03,.00,56.6,.00,.00,56.6,.00,37.6,.300E-05,.300E-05,.925,.920,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.200E-05,.00,.00,.00,.00,.00,-.104E-06,.163E-04,.823E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1204,1204,hru01204        ,56.6,3.40,3.40,.215E-03,.00,.215E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.05,1.05,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.254E-06,.149E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1205,1205,hru01205        ,56.6,3.40,3.40,.106E-03,.00,.106E-03,.00,56.6,.00,.00,56.6,.00,37.5,.300E-05,.300E-05,.970,.970,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.221E-07,.258E-03,.283E-03,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1206,1206,hru01206        ,56.6,3.40,3.40,.261E-03,.00,.261E-03,.00,56.6,.00,.00,56.6,.00,37.5,.300E-05,.300E-05,.970,.970,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.642E-07,.102E-03,.138E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1207,1207,hru01207        ,56.6,3.40,3.40,.148E-03,.00,.148E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,.986,.986,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.454E-06,.216E-03,.102E-03,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1208,1208,hru01208        ,56.6,3.40,3.40,.134E-03,.00,.134E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.230E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1209,1209,hru01209        ,56.6,3.40,3.40,.324E-03,.00,.324E-03,.00,56.6,.00,.00,56.6,.00,54.0,.300E-05,.300E-05,1.06,1.06,.00,.00,.101,.111E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.350E-06,.398E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1210,1210,hru01210        ,58.1,7.37,7.37,.116E-03,.00,.116E-03,.00,58.1,.00,.00,58.1,.00,54.0,.300E-05,.300E-05,1.32,1.30,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.885E-06,.248E-03,.336E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1211,1211,hru01211        ,58.1,7.37,7.37,.202E-03,.183E-04,.220E-03,.00,58.1,.00,.00,58.1,.00,54.0,.300E-05,.300E-05,1.32,1.30,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.183E-04,.00,.00,.00,.00,.00,.162E-06,.162E-03,.847E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1212,1212,hru01212        ,58.1,7.37,7.37,.362E-03,.153E-03,.516E-03,.00,58.1,.00,.00,58.1,.00,54.0,.300E-05,.300E-05,1.32,1.30,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.153E-03,.00,.00,.00,.00,.00,.421E-06,.128E-05,.480E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1213,1213,hru01213        ,58.1,7.37,7.37,.243E-03,.862E-04,.330E-03,.00,58.1,.00,.00,58.1,.00,37.5,.300E-05,.300E-05,1.22,1.10,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.862E-04,.00,.00,.00,.00,.00,.540E-06,.120E-03,.857E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1214,1214,hru01214        ,58.1,7.37,7.37,.150E-03,.656E-06,.150E-03,.00,58.1,.00,.00,58.1,.00,37.5,.300E-05,.300E-05,1.22,1.10,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.656E-06,.00,.00,.00,.00,.00,.106E-05,.214E-03,.127E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1215,1215,hru01215        ,58.1,7.37,7.37,.363E-03,.634E-03,.997E-03,.00,58.1,.00,.00,58.1,.00,37.5,.300E-05,.300E-05,1.22,1.10,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.634E-03,.00,.00,.00,.00,.00,.108E-06,.515E-06,.885E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1216,1216,hru01216        ,58.1,7.37,7.37,.232E-03,.484E-03,.716E-03,.333E-01,58.0,.00,.00,58.0,.00,62.0,.200E-05,.200E-05,.892,.892,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.484E-03,.00,.00,.00,.00,.00,.368E-06,.132E-03,.130E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1217,1217,hru01217        ,58.1,7.37,7.37,.314E-03,.405E-02,.437E-02,.333E-01,58.0,.00,.00,58.0,.00,62.0,.200E-05,.200E-05,.892,.892,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.405E-02,.00,.00,.00,.00,.00,-.366E-06,.497E-04,.269E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1218,1218,hru01218        ,58.1,7.37,7.37,.364E-03,.273E-01,.277E-01,.330E-01,58.0,.00,.00,58.0,.00,62.0,.200E-05,.200E-05,.891,.891,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.273E-01,.00,.00,.00,.00,.00,.670E-06,.165E-08,.500E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1219,1219,hru01219        ,58.1,7.37,7.37,.160E-03,.00,.160E-03,.00,58.1,.00,.00,58.1,.00,53.9,.300E-05,.300E-05,1.26,1.17,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.219E-06,.204E-03,.560E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1220,1220,hru01220        ,58.1,7.37,7.37,.292E-03,.291E-04,.321E-03,.00,58.1,.00,.00,58.1,.00,53.9,.300E-05,.300E-05,1.26,1.17,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.291E-04,.00,.00,.00,.00,.00,-.142E-06,.720E-04,.183E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1221,1221,hru01221        ,58.1,7.37,7.37,.364E-03,.277E-03,.641E-03,.00,58.1,.00,.00,58.1,.00,53.9,.300E-05,.300E-05,1.26,1.17,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.277E-03,.00,.00,.00,.00,.00,-.209E-06,.124E-09,.135E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1222,1222,hru01222        ,58.1,7.37,7.37,.108E-03,.00,.108E-03,.00,58.1,.00,.00,58.1,.00,54.0,.300E-05,.300E-05,1.32,1.30,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.777E-06,.256E-03,.298E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1223,1223,hru01223        ,58.1,7.37,7.37,.247E-03,.170E-04,.264E-03,.00,58.1,.00,.00,58.1,.00,54.0,.300E-05,.300E-05,1.32,1.30,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.170E-04,.00,.00,.00,.00,.00,.378E-06,.116E-03,.847E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1224,1224,hru01224        ,58.1,7.37,7.37,.255E-03,.00,.255E-03,.00,58.1,.00,.00,58.1,.00,53.9,.300E-05,.300E-05,1.26,1.17,.00,.00,.551,.109E+04,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.219E-06,.109E-03,.540E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1225,1225,hru01225        ,46.3,2.95,2.95,.132E-03,.00,.132E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.35,.300E-05,.921,.921,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.122,.232E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1226,1226,hru01226        ,46.3,2.95,2.95,.857E-04,.00,.857E-04,.00,46.4,.00,.00,46.4,.00,56.9,1.35,.300E-05,.921,.921,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.122,.278E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1227,1227,hru01227        ,46.3,2.95,2.95,.281E-03,.00,.281E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.35,.300E-05,.921,.921,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.122,.825E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1228,1228,hru01228        ,46.3,2.95,2.95,.349E-03,.00,.349E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.35,.300E-05,.921,.921,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.122,.145E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1229,1229,hru01229        ,46.3,2.95,2.95,.363E-03,.00,.363E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.35,.300E-05,.921,.921,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.122,.600E-06,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1230,1230,hru01230        ,46.3,2.95,2.95,.273E-02,.146E-02,.419E-02,.978E-02,46.2,.00,.00,46.2,.254E-02,64.8,.120E-01,.200E-05,.603,.603,.00,.00,.115,980.,.00,.00,.00,.00,.00,.254E-02,.00,.00,.146E-02,.00,.00,.00,.00,.00,-.109E-02,.244E-02,.112E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1231,1231,hru01231        ,46.3,2.95,2.95,.268E-02,.151E-03,.283E-02,.978E-02,46.2,.00,.00,46.2,.254E-02,64.8,.120E-01,.200E-05,.604,.604,.00,.00,.115,980.,.00,.00,.00,.00,.00,.254E-02,.00,.00,.151E-03,.00,.00,.00,.00,.00,-.109E-02,.413E-02,.843E-02,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1232,1232,hru01232        ,46.3,2.95,2.95,.285E-02,.946E-02,.123E-01,.975E-02,46.2,.00,.00,46.2,.254E-02,64.8,.120E-01,.200E-05,.603,.603,.00,.00,.115,980.,.00,.00,.00,.00,.00,.254E-02,.00,.00,.946E-02,.00,.00,.00,.00,.00,-.109E-02,.539E-03,.177E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1233,1233,hru01233        ,46.3,2.95,2.95,.289E-02,.143E-01,.172E-01,.973E-02,46.2,.00,.00,46.2,.254E-02,64.8,.120E-01,.200E-05,.603,.603,.00,.00,.115,980.,.00,.00,.00,.00,.00,.254E-02,.00,.00,.143E-01,.00,.00,.00,.00,.00,-.109E-02,.126E-03,.265E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1234,1234,hru01234        ,46.3,2.95,2.95,.290E-02,.205E-01,.234E-01,.971E-02,46.2,.00,.00,46.2,.254E-02,64.8,.120E-01,.200E-05,.603,.603,.00,.00,.115,980.,.00,.00,.00,.00,.00,.254E-02,.00,.00,.205E-01,.00,.00,.00,.00,.00,-.109E-02,.215E-04,.377E-01,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1235,1235,hru01235        ,46.3,2.95,2.95,.283E-03,.00,.283E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.32,.300E-05,.920,.920,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.120,.809E-04,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1236,1236,hru01236        ,46.3,2.95,2.95,.179E-03,.00,.179E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.32,.300E-05,.920,.920,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.120,.185E-03,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1237,1237,hru01237        ,46.3,2.95,2.95,.362E-03,.00,.362E-03,.00,46.4,.00,.00,46.4,.00,56.9,1.32,.300E-05,.920,.920,.00,.00,.115,980.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.120,.142E-05,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1238,1238,hru01238        ,63.9,5.54,5.48,.364E-03,.00,.364E-03,.00,63.9,.00,.00,63.9,.00,59.0,.300E-05,.300E-05,1.37,1.37,.830,1.47,.217,938.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.242E-06,.141E-08,.00,.00,.00,.00,.00,                                        ,                                        
365,12,31,2018,1239,1239,hru01239        ,63.9,5.54,5.48,.364E-03,.00,.364E-03,.00,63.9,.00,.00,63.9,.00,59.0,.300E-05,.300E-05,1.37,1.37,.830,1.47,.217,938.,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,-.242E-06,.00,.00,.00,.00,.00,.00,                                        ,                                        
